Commodity,Country,Month,Year,Quarter,Time,Balance ($US),Total Exports Value ($US),Customs Import Value (Gen) ($US)
211 Oil & Gas,World Total,April,2013,Q2,April 2013,-22505350671,1512650449,24018001120
211 Oil & Gas,World Total,May,2013,Q2,May 2013,-22919222551,1418128555,24337351106
211 Oil & Gas,World Total,June,2013,Q2,June 2013,-22450445320,1347755644,23798200964
211 Oil & Gas,World Total,July,2013,Q3,July 2013,-25036479987,1446827035,26483307022
211 Oil & Gas,World Total,August,2013,Q3,August 2013,-23755171208,1245751101,25000922309
211 Oil & Gas,World Total,September,2013,Q3,September 2013,-22948491492,1406530445,24355021937
211 Oil & Gas,World Total,October,2013,Q4,October 2013,-23637430795,1518380118,25155810913
211 Oil & Gas,World Total,November,2013,Q4,November 2013,-19207944018,1994811281,21202755299
211 Oil & Gas,World Total,December,2013,Q4,December 2013,-20721386617,1906175880,22627562497
211 Oil & Gas,World Total,January,2014,Q1,January 2014,-23485406689,2044800627,25530207316
211 Oil & Gas,World Total,February,2014,Q1,February 2014,-19917503369,2090794856,22008298225
211 Oil & Gas,World Total,March,2014,Q1,March 2014,-20516161586,2564060323,23080221909
211 Oil & Gas,World Total,April,2014,Q2,April 2014,-21224874659,2761100125,23985974784
211 Oil & Gas,World Total,May,2014,Q2,May 2014,-18820937160,2754572003,21575509163
211 Oil & Gas,World Total,June,2014,Q2,June 2014,-19233682032,2530993027,21764675059
211 Oil & Gas,World Total,July,2014,Q3,July 2014,-21581138204,2928278825,24509417029
211 Oil & Gas,World Total,August,2014,Q3,August 2014,-19193634121,2567777240,21761411361
211 Oil & Gas,World Total,September,2014,Q3,September 2014,-19461828484,2429274465,21891102949
211 Oil & Gas,World Total,October,2014,Q4,October 2014,-18400490444,2471557499,20872047943
211 Oil & Gas,World Total,November,2014,Q4,November 2014,-14646028015,2276354499,16922382514
211 Oil & Gas,World Total,December,2014,Q4,December 2014,-17161379020,2167508644,19328887664
211 Oil & Gas,World Total,January,2015,Q1,January 2015,-12870236139,1728807448,14599043587
211 Oil & Gas,World Total,February,2015,Q1,February 2015,-9313257034,1602928661,10916185695
211 Oil & Gas,World Total,March,2015,Q1,March 2015,-9668559712,1726395573,11394955285
211 Oil & Gas,World Total,April,2015,Q2,April 2015,-9490970042,2070159904,11561129946
211 Oil & Gas,World Total,May,2015,Q2,May 2015,-8817230627,2024722233,10841952860
211 Oil & Gas,World Total,June,2015,Q2,June 2015,-10953211160,1637773454,12590984614
211 Oil & Gas,World Total,July,2015,Q3,July 2015,-11610609633,1881174169,13491783802
211 Oil & Gas,World Total,August,2015,Q3,August 2015,-9790403958,1657479568,11447883526
211 Oil & Gas,World Total,September,2015,Q3,September 2015,-9036224392,1496526836,10532751228
211 Oil & Gas,World Total,October,2015,Q4,October 2015,-7433155303,1618796374,9051951677
211 Oil & Gas,World Total,November,2015,Q4,November 2015,-7531660186,1409889516,8941549702
211 Oil & Gas,World Total,December,2015,Q4,December 2015,-8343701253,1537908395,9881609648
211 Oil & Gas,World Total,January,2016,Q1,January 2016,-6647412417,1427629166,8075041583
211 Oil & Gas,World Total,February,2016,Q1,February 2016,-5167179763,1357819131,6524998894
211 Oil & Gas,World Total,March,2016,Q1,March 2016,-5653529065,1619256892,7272785957
211 Oil & Gas,World Total,April,2016,Q2,April 2016,-5572222555,1683681061,7255903616
211 Oil & Gas,World Total,May,2016,Q2,May 2016,-5873419468,2212653087,8086072555
211 Oil & Gas,World Total,June,2016,Q2,June 2016,-8289556817,1847004219,10136561036
211 Oil & Gas,World Total,July,2016,Q3,July 2016,-8104763136,1842211108,9946974244
211 Oil & Gas,World Total,August,2016,Q3,August 2016,-8735026065,2083074356,10818100421
211 Oil & Gas,World Total,September,2016,Q3,September 2016,-8009138628,2032515667,10041654295
211 Oil & Gas,World Total,October,2016,Q4,October 2016,-7685083091,1998555430,9683638521
211 Oil & Gas,World Total,November,2016,Q4,November 2016,-8307152529,2190016097,10497168626
211 Oil & Gas,World Total,December,2016,Q4,December 2016,-8614823759,2411707733,11026531492
211 Oil & Gas,World Total,January,2017,Q1,January 2017,-9439655426,3210703817,12650359243
211 Oil & Gas,World Total,February,2017,Q1,February 2017,-7938907103,3712899785,11651806888
211 Oil & Gas,World Total,March,2017,Q1,March 2017,-9481360946,3402233831,12883594777
211 Oil & Gas,World Total,April,2017,Q2,April 2017,-7554991565,3602112302,11157103867
211 Oil & Gas,World Total,May,2017,Q2,May 2017,-9334000058,3456134203,12790134261
211 Oil & Gas,World Total,June,2017,Q2,June 2017,-9166156981,2787814088,11953971069
211 Oil & Gas,World Total,July,2017,Q3,July 2017,-7853317590,2971772572,10825090162
211 Oil & Gas,World Total,August,2017,Q3,August 2017,-9015612924,2817912704,11833525628
211 Oil & Gas,World Total,September,2017,Q3,September 2017,-6059452971,4168154126,10227607097
211 Oil & Gas,World Total,October,2017,Q4,October 2017,-6690969048,5128170653,11819139701
211 Oil & Gas,World Total,November,2017,Q4,November 2017,-7749196196,4911125101,12660321297
211 Oil & Gas,World Total,December,2017,Q4,December 2017,-6937875451,5270215959,12208091410
211 Oil & Gas,World Total,January,2018,Q1,January 2018,-9944138182,4698474269,14642612451
211 Oil & Gas,World Total,February,2018,Q1,February 2018,-6362540239,5081835784,11444376023
211 Oil & Gas,World Total,March,2018,Q1,March 2018,-6945667030,5722364284,12668031314
211 Oil & Gas,World Total,April,2018,Q2,April 2018,-7722137389,5789402813,13511540202
211 Oil & Gas,World Total,May,2018,Q2,May 2018,-7426125815,6616118806,14042244621
211 Oil & Gas,World Total,June,2018,Q2,June 2018,-8562763733,6798157623,15360921356
211 Oil & Gas,World Total,July,2018,Q3,July 2018,-8874820058,7378466211,16253286269
211 Oil & Gas,World Total,August,2018,Q3,August 2018,-9471006110,6318216709,15789222819
211 Oil & Gas,World Total,September,2018,Q3,September 2018,-7295599183,6476641038,13772240221
211 Oil & Gas,World Total,October,2018,Q4,October 2018,-7325981168,7375858223,14701839391
211 Oil & Gas,World Total,November,2018,Q4,November 2018,-6102048878,7115941275,13217990153
211 Oil & Gas,World Total,December,2018,Q4,December 2018,-4330469843,7033371092,11363840935
211 Oil & Gas,World Total,January,2019,Q1,January 2019,-3850611367,7018960188,10869571555
211 Oil & Gas,World Total,February,2019,Q1,February 2019,-2418137367,6761355561,9179492928
211 Oil & Gas,World Total,March,2019,Q1,March 2019,-4248389447,7331932342,11580321789
211 Oil & Gas,World Total,April,2019,Q2,April 2019,-4060078080,8330516277,12390594357
211 Oil & Gas,World Total,May,2019,Q2,May 2019,-5547421563,8284980926,13832402489
211 Oil & Gas,World Total,June,2019,Q2,June 2019,-4688560452,7838007526,12526567978
211 Oil & Gas,World Total,July,2019,Q3,July 2019,-4889138989,7632116051,12521255040
211 Oil & Gas,World Total,August,2019,Q3,August 2019,-4338672771,7071160078,11409832849
211 Oil & Gas,World Total,September,2019,Q3,September 2019,-2181704417,8135584756,10317289173
211 Oil & Gas,World Total,October,2019,Q4,October 2019,-1299058774,9075986206,10375044980
211 Oil & Gas,World Total,November,2019,Q4,November 2019,-980543553,8399503202,9380046755
211 Oil & Gas,World Total,December,2019,Q4,December 2019,-1366813410,9835848801,11202662211
211 Oil & Gas,World Total,January,2020,Q1,January 2020,-1523567053,9571532075,11095099128
211 Oil & Gas,World Total,February,2020,Q1,February 2020,-537395261,8931695216,9469090477
211 Oil & Gas,World Total,March,2020,Q1,March 2020,-46885527,7967996765,8014882292
211 Oil & Gas,World Total,April,2020,Q2,April 2020,1052395756,5480183835,4427788079
211 Oil & Gas,World Total,May,2020,Q2,May 2020,303446633,4646818418,4343371785
212 Minerals & Ores,World Total,January,2002,Q1,January 2002,90842763,317450833,226608070
212 Minerals & Ores,World Total,February,2002,Q1,February 2002,23590637,224601801,201011164
212 Minerals & Ores,World Total,March,2002,Q1,March 2002,44313393,262858411,218545018
212 Minerals & Ores,World Total,April,2002,Q2,April 2002,88051369,323446207,235394838
212 Minerals & Ores,World Total,May,2002,Q2,May 2002,72021097,303183849,231162752
212 Minerals & Ores,World Total,June,2002,Q2,June 2002,112895704,362384394,249488690
212 Minerals & Ores,World Total,July,2002,Q3,July 2002,145579029,400829154,255250125
212 Minerals & Ores,World Total,August,2002,Q3,August 2002,206105911,434246588,228140677
212 Minerals & Ores,World Total,September,2002,Q3,September 2002,135719850,367191635,231471785
212 Minerals & Ores,World Total,October,2002,Q4,October 2002,99019647,376536986,277517339
212 Minerals & Ores,World Total,November,2002,Q4,November 2002,49816095,266958470,217142375
212 Minerals & Ores,World Total,December,2002,Q4,December 2002,43076469,275780252,232703783
212 Minerals & Ores,World Total,January,2003,Q1,January 2003,85250786,296970348,211719562
212 Minerals & Ores,World Total,February,2003,Q1,February 2003,23950825,230518309,206567484
212 Minerals & Ores,World Total,March,2003,Q1,March 2003,58159951,278972336,220812385
212 Minerals & Ores,World Total,April,2003,Q2,April 2003,82792294,319610398,236818104
212 Minerals & Ores,World Total,May,2003,Q2,May 2003,32398951,314142964,281744013
212 Minerals & Ores,World Total,June,2003,Q2,June 2003,108263691,338753729,230490038
212 Minerals & Ores,World Total,July,2003,Q3,July 2003,47237973,350262357,303024384
212 Minerals & Ores,World Total,August,2003,Q3,August 2003,187738875,455603761,267864886
212 Minerals & Ores,World Total,September,2003,Q3,September 2003,126141260,371568188,245426928
212 Minerals & Ores,World Total,October,2003,Q4,October 2003,134862555,424526079,289663524
212 Minerals & Ores,World Total,November,2003,Q4,November 2003,75539868,305714224,230174356
212 Minerals & Ores,World Total,December,2003,Q4,December 2003,65276308,320069936,254793628
212 Minerals & Ores,World Total,January,2004,Q1,January 2004,65713820,323342626,257628806
212 Minerals & Ores,World Total,February,2004,Q1,February 2004,40577376,265774485,225197109
212 Minerals & Ores,World Total,March,2004,Q1,March 2004,218808903,454384147,235575244
212 Minerals & Ores,World Total,April,2004,Q2,April 2004,242489087,517095538,274606451
212 Minerals & Ores,World Total,May,2004,Q2,May 2004,241524926,525708427,284183501
212 Minerals & Ores,World Total,June,2004,Q2,June 2004,189510483,524419959,334909476
212 Minerals & Ores,World Total,July,2004,Q3,July 2004,256983835,605542850,348559015
212 Minerals & Ores,World Total,August,2004,Q3,August 2004,306847002,624057447,317210445
212 Minerals & Ores,World Total,September,2004,Q3,September 2004,189148763,533817533,344668770
212 Minerals & Ores,World Total,October,2004,Q4,October 2004,157781470,507999656,350218186
212 Minerals & Ores,World Total,November,2004,Q4,November 2004,83592516,417890454,334297938
212 Minerals & Ores,World Total,December,2004,Q4,December 2004,105471281,481044074,375572793
212 Minerals & Ores,World Total,January,2005,Q1,January 2005,98579020,486145547,387566527
212 Minerals & Ores,World Total,February,2005,Q1,February 2005,50671116,425469259,374798143
212 Minerals & Ores,World Total,March,2005,Q1,March 2005,105176938,534522500,429345562
212 Minerals & Ores,World Total,April,2005,Q2,April 2005,183885401,613425026,429539625
212 Minerals & Ores,World Total,May,2005,Q2,May 2005,245750587,671584352,425833765
212 Minerals & Ores,World Total,June,2005,Q2,June 2005,398099707,794338271,396238564
212 Minerals & Ores,World Total,July,2005,Q3,July 2005,332248361,786353887,454105526
212 Minerals & Ores,World Total,August,2005,Q3,August 2005,439465909,854770876,415304967
212 Minerals & Ores,World Total,September,2005,Q3,September 2005,469663204,885012684,415349480
212 Minerals & Ores,World Total,October,2005,Q4,October 2005,313382725,730362922,416980197
212 Minerals & Ores,World Total,November,2005,Q4,November 2005,244641539,664366399,419724860
212 Minerals & Ores,World Total,December,2005,Q4,December 2005,247577691,686333777,438756086
212 Minerals & Ores,World Total,January,2006,Q1,January 2006,204982412,654590395,449607983
212 Minerals & Ores,World Total,February,2006,Q1,February 2006,132305788,517587106,385281318
212 Minerals & Ores,World Total,March,2006,Q1,March 2006,290395526,718347454,427951928
212 Minerals & Ores,World Total,April,2006,Q2,April 2006,233004208,666559553,433555345
212 Minerals & Ores,World Total,May,2006,Q2,May 2006,318552117,778495990,459943873
212 Minerals & Ores,World Total,June,2006,Q2,June 2006,392210404,783363381,391152977
212 Minerals & Ores,World Total,July,2006,Q3,July 2006,166042374,683709053,517666679
212 Minerals & Ores,World Total,August,2006,Q3,August 2006,767540203,1258341781,490801578
212 Minerals & Ores,World Total,September,2006,Q3,September 2006,546524782,996943215,450418433
212 Minerals & Ores,World Total,October,2006,Q4,October 2006,645761842,1111959703,466197861
212 Minerals & Ores,World Total,November,2006,Q4,November 2006,411994267,836352671,424358404
212 Minerals & Ores,World Total,December,2006,Q4,December 2006,307522789,805658497,498135708
212 Minerals & Ores,World Total,January,2007,Q1,January 2007,263935792,712265974,448330182
212 Minerals & Ores,World Total,February,2007,Q1,February 2007,247123660,631813619,384689959
212 Minerals & Ores,World Total,March,2007,Q1,March 2007,190836802,737803887,546967085
212 Minerals & Ores,World Total,April,2007,Q2,April 2007,356069365,811987293,455917928
212 Minerals & Ores,World Total,May,2007,Q2,May 2007,394839747,907787094,512947347
212 Minerals & Ores,World Total,June,2007,Q2,June 2007,416311639,862961560,446649921
212 Minerals & Ores,World Total,July,2007,Q3,July 2007,474808800,929664271,454855471
212 Minerals & Ores,World Total,August,2007,Q3,August 2007,1022969574,1514647405,491677831
212 Minerals & Ores,World Total,September,2007,Q3,September 2007,531159826,1069228704,538068878
212 Minerals & Ores,World Total,October,2007,Q4,October 2007,720141665,1170857997,450716332
212 Minerals & Ores,World Total,November,2007,Q4,November 2007,561012392,1080096289,519083897
212 Minerals & Ores,World Total,December,2007,Q4,December 2007,472650189,969120837,496470648
212 Minerals & Ores,World Total,January,2008,Q1,January 2008,428282855,936335191,508052336
212 Minerals & Ores,World Total,February,2008,Q1,February 2008,466279088,987936770,521657682
212 Minerals & Ores,World Total,March,2008,Q1,March 2008,400173118,978238659,578065541
212 Minerals & Ores,World Total,April,2008,Q2,April 2008,779751461,1451455323,671703862
212 Minerals & Ores,World Total,May,2008,Q2,May 2008,872281590,1520770894,648489304
212 Minerals & Ores,World Total,June,2008,Q2,June 2008,689163270,1359465219,670301949
212 Minerals & Ores,World Total,July,2008,Q3,July 2008,731089239,1446650588,715561349
212 Minerals & Ores,World Total,August,2008,Q3,August 2008,757515647,1634193898,876678251
212 Minerals & Ores,World Total,September,2008,Q3,September 2008,937196056,1704155849,766959793
212 Minerals & Ores,World Total,October,2008,Q4,October 2008,926272751,1674892627,748619876
212 Minerals & Ores,World Total,November,2008,Q4,November 2008,736198861,1464800001,728601140
212 Minerals & Ores,World Total,December,2008,Q4,December 2008,495872461,1056249286,560376825
212 Minerals & Ores,World Total,January,2009,Q1,January 2009,230862307,863620532,632758225
212 Minerals & Ores,World Total,February,2009,Q1,February 2009,309823642,700708212,390884570
212 Minerals & Ores,World Total,March,2009,Q1,March 2009,346519179,820579549,474060370
212 Minerals & Ores,World Total,April,2009,Q2,April 2009,222425668,642577895,420152227
212 Minerals & Ores,World Total,May,2009,Q2,May 2009,214595577,642108475,427512898
212 Minerals & Ores,World Total,June,2009,Q2,June 2009,488812792,894311352,405498560
212 Minerals & Ores,World Total,July,2009,Q3,July 2009,475043193,883534041,408490848
212 Minerals & Ores,World Total,August,2009,Q3,August 2009,700509720,1092053714,391543994
